at work	86437
you so	86350
it all	86304
couldn '	86181
. the	86148
this weekend	86001
You know	85988
me on	85985
much .	85817
time for	85799
I wonder	85787
( via	85746
that <<boundary>>	85728
a long	85658
of this	85635
<<boundary>> There	85633
to follow	85610
re not	85595
a .	85544
some of	85514
: 30	85127
tonight !	85051
day <<boundary>>	85045
is to	85001
who '	84991
love to	84908
to play	84838
t you	84816
S /	84762
YouTube video	84516
your life	84475
now ?	84148
haha .	84025
the whole	83875
a YouTube	83857
looking for	83778
for that	83714
? -	83713
when they	83678
people who	83645
am I	83534
could be	83428
: 3	83339
got the	83230
lol !	83158
is just	82835
end of	82713
i hate	82660
at a	82602
told me	82545
I liked	82539
. Its	82500
week .	82237
I swear	82036
im not	82027
on me	81963
down .	81943
t believe	81928
my mind	81860
. u	81845
out there	81669
shit <<boundary>>	81629
. Thanks	81606
, this	81585
I .	81522
please follow	81499
right .	81345
When I	81266
. 1	81183
hard to	81179
hate when	81114
ve got	80977
a nice	80763
<<boundary>> Wow	80541
video -	80390
and get	80368
can get	80316
I mean	80272
: How	80181
s what	80166
got to	80096
wanna go	79852
why I	79780
. Don	79731
to talk	79599
<<boundary>> Well	79464
for it	79349
as I	79265
<<boundary>> Today	79203
that shit	79129
the hell	79040
, please	79040
are so	79016
<<boundary>> She	78916
good !	78867
0 .	78845
a day	78789
a while	78689
way .	78638
the morning	78620
to give	78551
] <<boundary>>	78548
about you	78531
lol RT	78458
day ,	78350
call me	78325
. Can	78279
It is	78192
went to	78155
was just	78114
a man	78111
. its	78050
it will	78040
. 0	78021
do u	77955
but the	77884
How to	77823
. we	77822
are a	77757
She '	77717
to help	77603
off the	77536
going on	77432
back !	77422
. im	77286
my friend	77212
<<boundary>> you	77049
it would	76950
give me	76945
it when	76869
<<boundary>> He	76864
to tell	76806
to eat	76781
its a	76760
up the	76677
think it	76655
think you	76582
woke up	76552
Have a	76552
here !	76540
. just	76490
, how	76480
on that	76436
today ?	76338
this video	76320
I said	76273
be .	76244
and they	76132
how you	76069
<<boundary>> the	76046
back in	76040
love my	76008
s all	75985
world .	75894
so far	75868
. U	75826
know ,	75796
she is	75751
year .	75735
<<boundary>> Love	75595
<<boundary>> so	75493
. what	75492
you all	75421
have you	75191
over the	75180
- __	75160
__ -	75109
, is	75060
. ;)	74963
<<boundary>> Ok	74959
: Don	74830
&lt; <<boundary>>	74747
time <<boundary>>	74706
as the	74640
time I	74596
the rest	74370
when u	74355
I saw	74126
so many	74066
of course	74028
tell you	73968
r u	73797
, don	73732
i get	73692
I gotta	73616
I haven	73471
do I	73441
to keep	73307
what the	73301
t do	73093
out my	73083
u ?	73059
for all	73014
that i	72937
into the	72920
what is	72902
We are	72849
when it	72827
made me	72648
and we	72492
, u	72437
I always	72432
from a	72384
out <<boundary>>	72359
i cant	72350
4 .	72313
<<boundary>> Lmao	72303
the right	72231
is out	72194
my way	72183
not .	72117
be there	71807
! )	71807
" You	71786
game .	71692
think of	71643
. my	71607
. 2	71465
a bad	71452
I go	71411
u know	71371
<<boundary>> Do	71274
too <<boundary>>	71216
from my	71181
1 -	71130
the people	71122
wanna be	70987
to "	70908
I WILL	70893
: So	70855
<<boundary>> Let	70768
So I	70651
live on	70496
will never	70422
: 00	70412
you see	70369
i wanna	70251
and he	70245
when the	70222
What a	70200
. 5	70200
i feel	70100
When you	70046
better .	70014
if they	69963
how I	69959
my friends	69926
my favorite	69693
its not	69626
, now	69464
<<boundary>> Not	69442
my own	69411
only one	69334
to meet	69300
love u	69299
! That	69169
may be	69060
would have	69045
what a	69036
moment when	68990
liked a	68990
soon .	68980
<<boundary>> Got	68967
I say	68949
make you	68907
it for	68903
Is it	68854
: Why	68750
<<boundary>> Thanks	68665
! What	68569
<<boundary>> '	68457
see it	68441
<<boundary>> Going	68426
at home	68335
! The	68261
, when	68258
in it	68241
out -	68225
<<boundary>> Fuck	68125
. Good	68051
to school	67963
to stop	67952
m still	67952
can I	67886
/ o	67801
. :D	67660
more .	67592
d be	67577
do not	67516
<<boundary>> this	67467
o .	67414
lol ,	67402
MORE FOLLOWERS	67347
tho .	67294
. LOL	67256
one day	67222
Going to	67190
for some	67186
bed .	67157
go back	67083
who is	67047
so .	67016
Video :	66980
! But	66932
my day	66903
time ,	66868
: In	66868
been a	66825
you could	66799
. 3	66755
today <<boundary>>	66744
night !	66719
D :	66702
next week	66697
is this	66641
i do	66602
back ?	66564
up ?	66376
first time	66371
say that	66348
know it	66333
what to	66300
s up	66232
: Part	66170
! :(	66165
got my	66019
. ,	65983
) ,	65928
u !	65784
t care	65671
. he	65628
with that	65575
people are	65507
do the	65466
<<boundary>> U	65419
Check this	65356
was in	65353
you go	65349
off to	65299
is an	65290
each other	65264
yeah ,	65210
. smh	65131
to it	65122
i like	65057
not even	64950
u have	64914
love with	64874
the .	64833
LOL !	64726
are .	64558
us .	64458
no .	64435
back <<boundary>>	64379
m on	64360
? lol	64343
: -	64340
re a	64220
:) RT	64203
New York	64190
there !	64106
I won	63939
<<boundary>> Man	63863
t make	63844
that one	63835
would you	63823
school .	63813
Happy Birthday	63765
where you	63751
to put	63745
of all	63709
<<boundary>> But	63699
days .	63695
- "	63655
is your	63515
supposed to	63504
: |	63500
t see	63499
a lil	63466
. '	63391
What is	63272
<<boundary>> Where	63248
day of	63205
you say	63202
instead of	63108
away from	63073
might be	63020
to this	63019
when he	63015
/ O	62945
s been	62915
they have	62881
;D <<boundary>>	62838
you on	62832
a bitch	62762
again !	62722
<<boundary>> if	62697
think about	62633
<<boundary>> Me	62583
of our	62501
. Love	62431
love me	62366
life is	62280
In the	62274
. Let	62270
<<boundary>> [	62268
at this	62266
got me	62137
: New	62097
<<boundary>> They	62058
rest of	62033
t wanna	61876
, im	61871
out for	61835
are not	61829
! So	61703
<<boundary>> Omg	61675
, there	61598
not be	61584
because you	61538
I might	61437
much !	61327
if he	61324
into a	61307
. )	61160
but not	61063
following me	61037
you feel	60985
, your	60947
how many	60912
;-) <<boundary>>	60822
, 2011	60821
is what	60758
thing .	60568
chance to	60553
love ,	60522
say "	60500
she was	60487
that ,	60470
should have	60456
s like	60454
what they	60382
this time	60354
<<boundary>> One	60342
a couple	60314
tomorrow !	60288
awkward moment	60209
the house	60192
s your	60151
X <<boundary>>	60145
me the	60075
know the	59968
and your	59962
my name	59923
as hell	59894
i had	59893
come back	59845
a "	59828
when we	59810
help me	59770
and not	59750
what u	59726
what it	59703
to buy	59657
, can	59656
good to	59616
XD <<boundary>>	59612
: Dear	59474
s going	59403
Did you	59392
then I	59324
Time to	59308
so you	59301
awesome !	59296
go out	59288
E T	59244
i miss	59201
think i	59123
and all	59076
all that	58994
, in	58975
the night	58806
the truth	58782
when people	58731
Just got	58719
get some	58707
of us	58662
is gonna	58655
life ,	58599
: That	58582
is now	58576
. Please	58566
yet .	58565
good <<boundary>>	58551
it a	58538
live in	58480
FOLLOW YOU	58341
, who	58309
<<boundary>> GET	58293
a very	58252
talk about	58194
be like	58183
just like	58079
got it	58075
of that	57928
are u	57888
have an	57876
go on	57869
YOU FOLLOW	57860
&gt; .	57846
and now	57759
was like	57593
out with	57585
i would	57552
there are	57520
twitter .	57478
with it	57449
how are	57404
of those	57375
t let	57349
the phone	57297
the word	57291
well ,	57277
WILL FOLLOW	57274
i hope	57230
friends .	57220
: )	57139
YOU BACK	57129
come on	57111
away .	57080
. no	57058
bad .	57041
be able	57005
5 .	56994
being a	56964
one !	56957
full of	56942
done .	56929
my dad	56916
. this	56889
LOL .	56888
what i	56884
with this	56882
. if	56855
ME -	56812
get me	56811
: Happy	56775
! How	56767
is one	56741
t mean	56739
think that	56692
There is	56672
has to	56660
because of	56645
MY BEST	56622
: No	56613
<<boundary>> Great	56554
. Why	56530
cause I	56525
tired of	56494
! My	56459
, because	56443
be my	56430
cool .	56422
all I	56406
t go	56378
you ever	56317
<<boundary>> Some	56312
know !	56283
, lol	56282
Who '	56256
: There	56252
GET MORE	56242
BEST FRIENDS	56237
. not	56211
<<boundary>> Finally	56189
RT :	56186
Well ,	56149
: $	56146
dont know	56139
video out	56136
<<boundary>> Time	56114
the past	56087
tho <<boundary>>	56052
. they	56023
be so	55994
. When	55975
shit !	55974
. Oh	55860
just want	55858
? i	55853
me know	55825
BACK IF	55787
FRIENDS ?	55779
" by	55734
a chance	55698
my eyes	55693
<<boundary>> Morning	55689
is no	55678
Yes ,	55672
Yeah ,	55647
my house	55575
. All	55558
girl .	55557
FOLLOWERS MY	55544
is still	55531
on !	55517
me I	55514
get out	55383
. O	55364
good ,	55319
like me	55281
" (	55222
it and	55196
ever .	55194
and she	55181
O .	55169
! Haha	55155
talking to	55143
out ,	55132
we need	55075
a song	55016
: S	55013
those who	55011
ok .	55008
<<boundary>> what	55004
me for	55003
all over	54995
give a	54984
2 -	54965
on Twitter	54933
in that	54917
or not	54899
s why	54898
s good	54775
3 -	54716
and that	54711
to use	54701
1 ,	54618
They '	54577
Oh ,	54577
Mr .	54568
as you	54537
Have you	54530
<<boundary>> Thank	54525
" is	54525
RT <<boundary>>	54516
do !	54515
find out	54443
no more	54436
true .	54384
can see	54358
that we	54318
* RT	54312
on Facebook	54241
me out	54217
, why	54205
m sure	54185
enough to	54138
to look	54113
<<boundary>> Your	54039
was so	53974
i could	53897
someone who	53871
get on	53822
me that	53797
give up	53786
. Im	53766
just to	53758
that it	53686
coming to	53675
:) I	53640
this one	53547
? You	53472
<<boundary>> OMG	53458
lmao .	53433
, for	53433
up at	53428
happy birthday	53416
! LOL	53390
this !	53357
go !	53291
next to	53224
% of	53201
the worst	53185
a week	53115
about that	53110
- ___	53039
out on	53037
on his	53029
your own	52984
___ -	52978
can make	52913
in his	52860
shut up	52848
know if	52675
<<boundary>> Get	52675
Why do	52620
give you	52580
you would	52554
. &	52528
take it	52517
yet ?	52510
anymore .	52435
i wish	52409
or something	52394
text me	52388
for .	52382
weekend .	52370
shouldn '	52352
an hour	52313
so good	52296
make sure	52275
your heart	52254
. There	52253
i really	52248
we will	52185
do a	52170
love that	52155
&gt; <<boundary>>	52152
here <<boundary>>	52107
like .	52091
out this	52059
thanks !	52055
u got	52021
t need	51983
get up	51983
Why is	51969
- *	51926
If u	51913
yeah .	51901
tonight ?	51893
but they	51884
, to	51784
1 /	51765
<<boundary>> it	51735
front of	51693
<<boundary>> For	51678
. she	51650
! Thanks	51585
you :)	51580
like my	51577
<<boundary>> Video	51541
I bet	51480
smh .	51437
. Thank	51420
yes ,	51384
know who	51333
" ,	51332
3 &lt;	51331
a guy	51286
is all	51280
get in	51244
not sure	51233
watch the	51230
if your	51228
soon !	51134
my room	51103
at ?	51102
we all	51099
you had	51022
in bed	51002
. Have	50902
. Hope	50879
to stay	50857
of people	50806
do ?	50801
is too	50768
i see	50755
they don	50738
back on	50656
lots of	50623
, like	50583
in front	50566
<<boundary>> Come	50541
<<boundary>> why	50540
cant wait	50538
11 :	50529
see what	50499
to love	50488
best friend	50486
over .	50412
the show	50398
, all	50398
good day	50381
post :	50377
all !	50330
m sorry	50323
Can you	50314
<<boundary>> is	50266
they can	50263
mind .	50241
. ♥	50235
find a	50151
hahaha <<boundary>>	50149
<<boundary>> lol	50129
: (	50055
please ?	50038
they were	49993
get back	49982
I look	49906
<<boundary>> Have	49883
see my	49780
s gonna	49724
in life	49706
<<boundary>> Dear	49693
, let	49646
amazing !	49642
t forget	49608
&lt; 33	49597
u get	49588
up my	49575
haha !	49575
on you	49567
for an	49564
good luck	49526
then .	49492
is good	49436
You have	49431
s no	49415
s in	49358
St .	49354
morning !	49314
s Day	49261
8 )	49208
am .	49052
. how	49040
my first	49027
man !	49016
Now I	49015
do ,	49004
One of	48991
proud of	48980
by a	48969
say it	48860
lol i	48783
of .	48776
you still	48746
. In	48677
<<boundary>> Had	48672
wonder if	48667
out and	48653
RT "	48637
- 1	48636
make the	48610
out in	48575
A .	48563
? &lt;	48558
me if	48544
: Sometimes	48504
wish i	48493
^ _	48492
to think	48487
here :	48444
my best	48439
s on	48421
a real	48398
. o	48302
to that	48290
<<boundary>> S	48286
<<boundary>> Yes	48240
thinking about	48230
Life is	48212
did u	48193
will not	48187
love this	48161
. haha	48119
heart .	48079
to leave	48042
do <<boundary>>	48017
about me	48010
on YouTube	48008
/ 3	48005
here in	47982
say .	47961
fun !	47925
_ ^	47905
me :)	47902
lls <<boundary>>	47896
( 8	47836
Follow me	47830
. Then	47808
! He	47756
are in	47755
. Haha	47656
<<boundary>> (	47636
with her	47633
me please	47628
There are	47589
that they	47559
? It	47543
good morning	47512
, thanks	47510
t stop	47491
who you	47488
do this	47485
sounds like	47466
u r	47463
of his	47463
On the	47446
something .	47427
where I	47378
with all	47365
/ <<boundary>>	47360
. now	47290
something to	47280
L <<boundary>>	47201
LOVE YOU	47192
huh ?	47162
you doing	47151
w .	47132
. Get	47124
but he	47110
to her	47085
the person	47046
is ,	47044
the link	47031
no matter	46964
said "	46888
! Love	46826
than a	46782
to live	46778
in our	46769
but we	46730
again <<boundary>>	46726
too ,	46722
this shit	46709
the shit	46706
on her	46696
I ain	46691
on <<boundary>>	46689
thanks to	46670
watching the	46665
night <<boundary>>	46663
make my	46632
fun .	46630
my face	46627
to let	46508
show .	46493
was on	46459
why you	46401
about a	46392
I cant	46385
if we	46326
<<boundary>> Please	46270
and .	46261
Here '	46261
| <<boundary>>	46232
/ 11	46160
no ,	46080
are going	46070
did it	46058
to change	46053
be at	46051
" on	46030
a better	46001
long as	45973
up a	45901
: Who	45858
looking forward	45837
man ,	45812
i guess	45810
myself .	45788
name is	45772
Good Morning	45748
<<boundary>> and	45743
will have	45739
you look	45713
you make	45691
funny .	45676
down to	45662
I remember	45652
tonight <<boundary>>	45651
other people	45650
house .	45646
had the	45611
' M	45577
let you	45573
Thanks !	45559
ve never	45532
than the	45529
me some	45523
you the	45520
, even	45478
: the	45452
a friend	45443
. Who	45442
, do	45423
T -	45411
! Can	45410
do is	45392
most of	45362
life <<boundary>>	45330
there <<boundary>>	45318
around the	45269
a job	45268
night ,	45254
<<boundary>> oh	45244
? What	45213
that he	45166
m the	45115
s <<boundary>>	45101
this ?	45098
want me	45096
hate it	45056
wrong with	45043
. &gt;	45042
but its	45041
! &gt;	45039
what we	45031
on ,	44997
really ?	44994
? :D	44992
my sister	44974
it just	44973
, love	44972
awesome .	44939
lmao !	44938
that would	44929
so hard	44912
, as	44862
no idea	44855
you dont	44854
song .	44843
for u	44836
what do	44827
to call	44809
right !	44781
back ,	44767
That was	44764
' n	44703
a nigga	44683
the sun	44626
. Smh	44602
ll have	44541
me when	44536
<<boundary>> Still	44526
see how	44428
I knew	44411
we were	44399
out here	44358
h .	44306
u want	44302
. Is	44298
for her	44296
. a	44292
! Just	44292
what are	44281
one <<boundary>>	44256
. Do	44249
to try	44212
before I	44203
What do	44139
the car	44131
<<boundary>> People	44088
want you	44045
you follow	44037
t give	44022
re the	44010
T .	43980
<<boundary>> Getting	43947
go home	43908
News :	43885
watch it	43881
if the	43872
face .	43858
I went	43813
he has	43805
! ♥	43788
people in	43782
is really	43773
I only	43749
who are	43727
you at	43711
them !	43699
why ?	43684
<<boundary>> LOL	43681
S .	43636
ll never	43625
. Like	43616
I be	43582
I hear	43558
<<boundary>> To	43539
there ?	43517
with .	43510
is for	43497
so we	43483
! U	43465
<<boundary>> Ugh	43431
. Well	43430
ass .	43427
t feel	43422
goin to	43355
my ass	43351
I told	43347
<<boundary>> Did	43337
No .	43330
my brother	43292
s new	43288
come out	43281
looking at	43269
the gym	43216
year old	43208
. Check	43199
need some	43197
of these	43177
when your	43174
not going	43172
6 .	43163
<<boundary>> Back	43159
next time	43154
will get	43134
keep it	43134
see .	43122
& the	43112
I heard	43081
again ,	43080
nice to	43075
s go	43059
have fun	43059
- 0	43052
work !	43049
cuz I	43044
please .	43019
- up	42998
just wanna	42991
the wrong	42975
me off	42970
, with	42966
s "	42917
: 1	42894
please !	42856
see a	42828
them to	42806
at you	42788
I Love	42755
Haha <<boundary>>	42723
2 :	42695
not in	42690
1 :	42667
the top	42631
" ?	42627
down the	42622
Let me	42595
made it	42594
me feel	42592
t sleep	42589
check it	42570
RT !	42509
love your	42466
No ,	42464
long time	42445
, too	42424
, at	42415
/ 2	42407
<<boundary>> Okay	42397
bitch .	42384
but that	42377
:) x	42356
win a	42344
can u	42344
friend .	42310
you really	42280
then you	42248
to read	42224
does not	42219
<<boundary>> its	42219
day to	42213
We have	42213
tried to	42170
do with	42166
see if	42157
for $	42118
it with	42105
vs .	42097
